,comment,author,date,like,type
598,그래도 당당히 얼굴 까고 나온 용기가 기특합니다.,P V,2022-02-05T09:30:52Z,0,main-comment
599,문호님의 침착하면서도 담담한 눈빛이 존멋이긴 한데 무섭다 ㄷㄷ<br>저게 ㄹㅇ 프로의 영역이구나,임수빈,2022-02-03T12:35:59Z,50,main-comment
600,수유리에 저런 사람이 있었다구요...? 진짜 같은 동네사람이지만 부끄럽네요,안준서,2022-02-06T09:44:58Z,0,main-comment
601,저 사람은 이때까지 깡다구 하나로 싸운거네<br>근데 약자랑 싸워서 너무 기세등등해져서 살아온듯,뀨무룩,2022-02-07T02:26:04Z,0,main-comment
602,표정이 겁에 질렸네요 ㅎㅎㅎ,취미생활,2022-02-05T15:07:48Z,2,main-comment
603,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=22m25s"">22:25</a> 너무 못하는데?<br><a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=22m52s"">22:52</a> 쪼는거봐 어휴~<br><a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=23m00s"">23:00</a> 버티네~ 근성있네~ 근성있어~ 좋아~<br><a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=23m14s"">23:14</a> 아님 그만 하던가~<br><br><br><br>승진이형 싸이코야…..? 무서워 나……",방구석여포참많다,2022-02-06T14:45:08Z,3,main-comment
604,프로그램 취지가 좋네요^^  싸움이 얼마나 의미 없고 멍청한 짓인지 깨닫는 계기가 됐으면 좋겠네요. <br>온몸에 힘이 들어가고 기가 세신 분들은 격투기를 배워서 스포츠로 스트레스를 풀며 몸을 단련하길 바랍니다.,bk k,2022-02-03T11:01:12Z,71,main-comment
605,역시 인간은 쳐맞아야 정신차려<br>말로 백번말해도 안되는거 몇번 쳐맞으니까 반성하는척이라도 하자나,헤이헤이헤이,2022-02-06T12:00:55Z,1,main-comment
606,싸움을 잘한다기보단<br>그냥 사고를 많이친 사람같은느낌,츄리보,2022-02-05T13:44:01Z,1,main-comment
607,저 정도면 MMA 가 아니라 헬스장 새해 3개월충선에서 정리될듯,권기범,2022-02-06T02:30:07Z,0,main-comment
608,화목에 업로드해주면 안되나....너무재밌는데,순후추,2022-02-05T10:03:03Z,0,main-comment
609,문호씨 여기서 하루 스트레스 다 풀고가시네요ㅋㅋㅋㅋㅋㅋㅋ<br>1주일중에 이 촬영날만 기다리실듯<br>왜이렇게 밝으세요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,baro sp,2022-02-03T11:16:24Z,85,main-comment
610,ㅋㅋㅋㅋㅋ개그캐네ㅋㅋㅋ,정도현,2022-02-06T03:53:23Z,0,main-comment
611,이프로는 하승진이 전부 캐리하네 안일권이 조금 아쉽다 당근 좀비는 있는거 자체로 존재감이고,Gochozang Chigae,2022-02-06T13:46:32Z,0,main-comment
612,양아치들 말끊으면서 말대답하는거 띠꺼웠는데 속시원하내,한제임스,2022-02-06T17:14:47Z,1,main-comment
613,이 프로… 왠지 대박날 것 같은데!!,Huckleberry H,2022-02-05T11:01:08Z,0,main-comment
614,진짜 정찬성 안일권 저 두분은 파이터들 찾아다니실때 얼마나 재밌을까......최정상의 위치에서 내려다보는것만큼 재밌는게 없을텐데,caio.knight,2022-02-03T09:55:22Z,585,main-comment
615,근데 솔직히 아무리 일반인들이 잘친다고<br>해도 아마 1년차 복서한테는<br>30초 게임 임 <br>그리고 프로는 말 그대로<br>유치원생과 어른과의<br>전력임 <br>그리고 일반인들중<br>잘치는애들은 프로급은<br>안되도 아마급에서 엘리트<br>운동한 애들임 잘치는것임,smg,2022-02-06T08:01:49Z,0,main-comment
616,성명준 참교육 시급합니다,윤가민,2022-02-05T11:58:46Z,1,main-comment
617,우울할때보면 급반전됨,우리동네대표,2022-02-06T14:51:35Z,0,main-comment
618,어디서 길거리 싸움잘한다해도 운동배운사람들앞에선 평등하다,정석철,2022-02-05T16:05:02Z,1,main-comment
619,그와중에 일권이형 도전자 태도 보고 진짜 경험없는 사람인거 알고 혼내주려는거 레전드 ㅋㅋ,겨울바람,2022-02-04T09:36:15Z,122,main-comment
620,1차 검증이 있어야될듯. 넘 양아치들이 나오네,홍홍길동,2022-02-05T16:03:06Z,0,main-comment
621,일권형 멋찌네<br>살짝 올라오셨는데 잘 참으심<br>근데 교육좀 해줬으면 더 비참하게 만들수 있는건데 아쉽네요,두발단속스님,2022-02-06T18:09:03Z,0,main-comment
622,다 제쳐두고 체급이나 맞춥시다 문호씨 은가누랑 마짱뜨면 좋아할거같음?,킴연탄,2022-02-07T08:09:02Z,0,main-comment
623,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=26m15s"">26:15</a> ㅋㅋㅋㅋㅋㅋㅋㅋ",김효원,2022-02-05T17:58:26Z,0,main-comment
624,진짜 재밌다 30분이 5분같네 ㅎ 컨텐츠 너무좋다 이거보고 본능이 되살아나서 글러브를 다시꺼내서 아들이랑 스파링하고 싶은 욕망이 마구마구 솟구치네요 ㅎ,물리면죽는다,2022-02-03T11:49:46Z,48,main-comment
625,아들 : 아빠 계속 할 수 있겠어?,신촌의고요한영혼,2022-02-03T13:35:06Z,1,reply-comment
626,컨텐츠 지리네,투버유,2022-02-07T06:46:49Z,0,main-comment
627,참교육 프로그램 완전 꿀잼각~~!!!!!,Y.J Cho,2022-02-05T07:02:30Z,0,main-comment
628,하승진은 진짜 피지컬이넘사라 저렇게꼽줘도 한마디도못하네ㅋㅋㅋ,사스가,2022-02-05T11:51:59Z,3,main-comment
629,20초 했을때부터 이미 결과 나온 것 같던데 끝까지 욕하면서 .. 1분 지나니까 겁에 질려있던 것 같았는데 ㅠㅠ 문호님 그래도 참가자라고 잘 참으셨다,찌리,2022-02-06T03:04:09Z,0,main-comment
630,승진이형 팩폭이 이 프로그램의 중요 재미요소 중 하나넼ㅋ,김성태,2022-02-04T11:06:30Z,181,main-comment
631,저건 캡짱 삼류양아치라기 보다는 대화할때 정신병있어보이는데요 ..진짜 쌈좀하는사람이 아니라 그냥 정신병자를 데리고 온듯싶어요ㅜ,성진철,2022-02-05T16:06:31Z,0,main-comment
632,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=14m30s"">14:30</a> 이거 뭐야.... 코리안조커야 뭐야... 개무섭네",박세빈,2022-02-05T16:43:23Z,0,main-comment
633,13번님이랑 붙으면 재밌을거같아요,충멍이와 초롱이,2022-02-07T00:34:44Z,0,main-comment
634,아직 젊은데 범죄전과를 훈장처럼 자신있게 말하는게 좀 안타깝긴하네..,Star Kevin,2022-02-05T22:46:59Z,1,main-comment
635,진짜 잘만들었다 기획하신분 칭찬해,조형준,2022-02-04T03:19:35Z,53,main-comment
636,왜⸌◦̈⃝⸍ʷʰʸ 안맞지ㅋㅋㅋㅋ? 개웃기네ㅋㅋㅋ,딸기맛,2022-02-06T16:33:05Z,0,main-comment
637,아가리 파이터들 많네요 ㅋㅋㅋㅋㅋㅋ너부웃긴데 게콘보다잼잇어요,c sl,2022-02-06T12:17:40Z,1,main-comment
638,저런것들은 참교육이 필요함,수구리,2022-02-05T10:42:02Z,0,main-comment
639,하승진님이 기 죽이는 멘트가 대박이네 ㅋㅋㅋ 안일권 형님처럼 말만 가오가 아니라 덩치빨이 있으니까 도전자들이 기가 죽음 ㅋㅋㅋㅋ 개쩐다,리코더삼바,2022-02-03T12:50:45Z,98,main-comment
640,격투기랑 싸움이 같나 싸움은 집어던지고 주변에서말리고 특수한 상황들이많으니깐  약한애들때리면서 격투를 잘한다고 착각하는것같다,C이시우,2022-02-07T03:58:59Z,0,main-comment
641,너무 아파하는데<br>억까로 안아프다고 하는거 보면<br>그거에도 쫄 정도로 약한 상대에게만 시비를 걸었나보네<br>상대가 약해서가 아니라 성인이라 깽값 무서워서 라는 생각을 해보시길,iron golem,2022-02-05T06:51:35Z,0,main-comment
642,진또배기를 찾으려면 교도소를가야지 왜 사회에서 찾누,비둘기,2022-02-06T05:21:15Z,1,main-comment
643,전국구 양아치들 합법적으로 참교육가자..,날아라핸섬규,2022-02-07T09:29:19Z,0,main-comment
644,코뚱잉 이런사람들 나오면 ㄷㄷ,익명,2022-02-06T13:55:43Z,1,main-comment
645,사람들마다 철드는시기가 다르긴한데 누군20살에 일찍 정신차리고 누군30살 보통30대초중반안으로 정신들 차리는데 쟤는 과연 언제 정신차릴까 저런애가 이제 커서 단소살인마 공항도둑 되는거거든,김바키,2022-02-06T12:37:48Z,0,main-comment
646,나중에 짜장면 배달이나 와라 우리집에 ㅋㅋㅋㅋ,여유,2022-02-07T08:48:12Z,1,main-comment
647,전치7주를 만들었는데 어떻게 구속이안돼고 저렇게 돌아다니지,이영희,2022-02-05T21:09:49Z,0,main-comment
648,처음에 승진이형이랑 일권이형 살짝 빡쳐서 긴장하고 봤다가 스파링시작하고 3초만에 개그콘서트됨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,에어맨,2022-02-03T11:11:43Z,308,main-comment
649,귀엽다ㅋㅋ,조물,2022-02-06T14:24:21Z,0,main-comment
650,파이터가 봐주는게 다보이는데 저렇게 ㅋㅋㅋㅋㅋ,77ᅥ억,2022-02-05T14:34:21Z,0,main-comment
651,ㅋㅋㅋㅋㅋ유쾌 통쾌 상쾌~~~,지누몬,2022-02-05T17:20:29Z,0,main-comment
652,"저아이한텐 그게 최선의선택이 아니었을까..잘못된선택이고 피해받은 사람들이 분명히 있겠지만 자신의 보호막이었던거 같네요. 어떠한 계기가 있었을수도 있고 사정이 있었을수도 있고, 어떠한사건의 가해자일수도 있지만 화면에 보이는 그 마지막 당신의 모습이 꾸준히 유지되길 바라며..",마마승우,2022-02-05T18:50:03Z,4,main-comment
653,찬성이형님은 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 강한데 ㅋㅋㅋㅋㅋ보고 웃음만 나오시는 상황이시네 ㅋㅋ,JAMES,2022-02-04T12:01:02Z,26,main-comment
654,하승진 화이팅!! ㅋㅋㄱㅋㅋ,kick fast,2022-02-06T05:11:24Z,0,main-comment
655,다음참가자 평택 영철? 나는쏠로 나온 그 영철이네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,SS S,2022-02-06T12:20:52Z,1,main-comment
656,정찬성선수가웃어주면서  대화해주니까 사람쉬워보이낭?ㅋㅋ 화나면 그림자도못쳐다본다 ㅋㅋ,킹루키,2022-02-05T19:25:56Z,1,main-comment
657,이게 취지가 쌈좀하는애들이 병진이라는건 보여주는 프로그램이네 ㅋㅋㅋㅋㅋㅋㅋ,트리니다드,2022-02-06T21:26:10Z,0,main-comment
658,문호님이 100에서 20도 안쓴거 같은데 진짜 쫄아서 뒷걸음질 치는거 개욱기네 ㅋㅋㅋㅋㅋㅋㅋㅋ,꽃게랑,2022-02-03T16:18:00Z,73,main-comment
659,개꿀잼!!!,Jidee W,2022-02-05T12:57:50Z,0,main-comment
660,사람 안변한다. 그냥 불구를 만들어버리지.<br>전과20범인데 엘리트 코스? ㅋㅋㅋㅋ 말이안나오네. 저거 또 범죄저지를 꺼아니야. 다른 사람한테 또 피눈물 흐르게할거 생각하면<br>....,꽁쓰,2022-02-06T20:35:15Z,1,main-comment
661,진또배긴 마지막에나왔네...머찌다 마인드,ment developpe,2022-02-06T11:18:18Z,0,main-comment
662,대부분 자기가 싸움을 잘한다고 생각하는 부류들의 리얼모습! 실제로 일대일로 저런식의 싸움이 되면 엉망진창 허우적 됩니다. 본인이 싸움을 잘했던게 아니고 현실에서 싸움은 자웅을 겨루는게 아닌 방심한 상대에게나 싸울의사가없는 상대를 기습 급습을 잘했던거뿐이죠! 그것을 싸움잘한다 생각하는 부류가 대부분,sang jin,2022-02-06T00:53:43Z,0,main-comment
663,I hope they find a real Korean gangster and assess their level of fighting.  This is a legit Netflix type of entertainment!,Fishing Tackle Channel,2022-02-03T22:22:41Z,7,main-comment
664,일권이형 존멋!,KOREAWOLFKING,2022-02-05T08:52:47Z,0,main-comment
665,항상 겸손해야 합니다 세상 무서워요,O뎅,2022-02-05T09:50:26Z,1,main-comment
666,넘 머쉬써 이것이야 말로 참교육,리시안셔스,2022-02-06T11:00:09Z,0,main-comment
667,그냥 대놓고 쌩양아치 패주는 거네👍👍,민경일,2022-02-07T04:11:45Z,0,main-comment
668,프로선수가 봐주면서도 하는데도 망가지는걸 보니깐 불쌍하다 그와중에 욕하면서 허세 부리는데 더 불쌍해보이고...,한상우,2022-02-06T21:03:38Z,1,main-comment
669,세상은 넓고 고수는 많다...우물안 개구리,신바람,2022-02-07T06:49:48Z,0,main-comment
670,양아치 참교육 좋다!!!!,한현우,2022-02-05T17:37:45Z,1,main-comment
671,와 이거 개 꿀잼이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 하하하하하하하하하하하하하하하하하하하하하하,돌맹이,2022-02-07T06:25:16Z,0,main-comment
672,아니 나 문호형 입덕해버림....,JR J,2022-02-05T17:32:15Z,0,main-comment
673,솔직히 파이터분이 양아치상대로 주먹말고 발까지 제대로 썼으면 이미 턱 돌이 됐을듯 젊은친구들아 제발 객기부리며 살지마라 세상 넓고 날고기는 사람들 많아..  주먹질해봐야 남는건 니들전과랑 늙어서 아픈몸밖에 없어,샷킬오닐,2022-02-06T15:34:42Z,0,main-comment
674,정의의 배트맨 정찬성 학폭 끝내기 검찰과 경찰이 후원해야 합니다~~!,solvid kim,2022-02-05T12:15:40Z,0,main-comment
675,진짜 학창시절 날리던 쌘놈들 안나온다,용용,2022-02-06T11:49:57Z,1,main-comment
676,"사실 엄청 봐준 게임이었음.<br>일반인들은 로우킥 연타로 2대만 맞아도 못일어나는데, 무기력함을 느끼게해줌으로써 세상은 넓고 강자는 많다는걸 알게해주려는 의도가 보이네요.",TBCC,2022-02-03T13:46:00Z,123,main-comment
677,스타일이 mma 보다 악바리로 싸우기 싫은데 시비걸어서 억지로 싸우는 느낌이네요.,손수민,2022-02-06T11:45:12Z,1,main-comment
678,개재밌다 미쳤다리,크에휴,2022-02-05T17:11:31Z,0,main-comment
679,그나마 기본 검증은 된 사람을 데려와야.........바디 타격 마시지가 많이 아픈가봐요,슬로우&스테디,2022-02-05T11:16:11Z,0,main-comment
680,존나불쌍하게쳐맞네ㅋㅋㅋㅋㅋㅋ<br>길거리쌈도못하겟구먼ㅋㅋㅋ뭔자신감이짘,원할머니보고쌈,2022-02-06T14:21:19Z,0,main-comment
681,문호님 진짜 얼굴만 봐도 지릴 정도로 무섭다,hyuk,2022-02-03T10:33:48Z,216,main-comment
682,"요즘 일진들도 운동 배우는 애들도 많던데,<br>이 정도로 유명했다느니 허세같기도...<br><br>무기 든 거 제외하고, 맨주먹끼리면 우리 체육관 애들한테도 발리겠는데?ㄷㄷ",박돈,2022-02-07T02:00:20Z,0,main-comment
683,길가다  이유없이 왜쳐다보냐 시비거는  가오잡이 잼민이들에게 필요한영상!!!,chung lee,2022-02-07T07:01:20Z,0,main-comment
684,이게 일반인과 프로의 차이지....문호가 50프로만 썻어도....병워가서 반성할듯...,역풍,2022-02-05T16:57:16Z,0,main-comment
685,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=15m05s"">15:05</a> 에 출소한 날 말해놓곸ㅋㅋ 퇴원한 날...? 이건 뭐지..",도른아곰,2022-02-05T22:10:51Z,0,main-comment
686,"범죄자를 옹호하는 건 아니지만, 확실히 캐릭터있고 재밌네요 ㅋㅋㅋㅋ 섭외 어떻게 하시는거죠 계속? 앞으로 본인이 마지막에 한 말처럼 갱생하길",Kokoka,2022-02-03T10:45:44Z,169,main-comment
687,그냥 이거는 파이터 찾는게 아니라 양아치들 참교육프로그램이네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,대한보틀,2022-02-05T11:07:37Z,1,main-comment
688,문호형 배빵펀치는 볼때마다 아파보임,ᄋᄌᄋᄌ,2022-02-07T12:02:49Z,0,main-comment
689,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=27m02s"">27:02</a>ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 잘됐닼ㅋㅋㅋ",김영웅,2022-02-05T09:36:06Z,0,main-comment
690,고교시절 내가 왜쫄앗지 진짜 느낀게 거의다 좁밥 이엿구나싶다,송호재,2022-02-05T15:59:01Z,1,main-comment
691,참가자분 무시를 받았던 경험이 있어서 그 트라우마가 강하셨던거 같네요.. 그래서 자신이 무시를 안받으려면 폭력적으로 변해야한다고 생각했고 그런 잘못된 생각이 소년원으로 이끌었던거 같네요,4choix,2022-02-04T20:01:19Z,457,main-comment
692,와 문호님 엄청나다고 보이는데<br><br>문호님 이겨야 정찬성선수님 볼수있는거믄<br><br>어이구야 정찬성 선수님은 ㅡ.ㅡ,Jade Kim,2022-02-05T11:08:22Z,0,main-comment
693,상대가 본인보다 나이가 많고 적고를 떠나 말하는중에 바로바로 짜르네 인성ㅋㅋ,별별,2022-02-06T16:33:51Z,0,main-comment
694,소름인게 운동배운다는 의미가 배워서 팬다는 의미로 들리내요 강해질지는 모르겄지만 진짜 강해져서 패고 다니면 감옥 갈겁니다.,구독자,2022-02-07T15:23:18Z,0,main-comment
695,전업 개그맨 ㅋㅋㅋㅋㅋㅋ,호미갓,2022-02-05T11:48:30Z,0,main-comment
696,직업: 전업 사기꾼 ~~~~~~~! ㅋㅋㅋㅋㅋㅋㅋㅋ,User Mobile,2022-02-06T22:55:42Z,1,main-comment
697,수원도 와주세요~,이기준,2022-02-05T08:21:32Z,0,main-comment
698,나는 그동안 싸움을 못했구나.. 인지 시켜주는 프로그램이네요 ㅋㅋ,임재 보이스 -Voice of Presence,2022-02-05T11:34:06Z,0,main-comment
699,하승진씨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무 답답해 하시고 한심하게 보시네,이ᄆ,2022-02-05T15:25:21Z,0,main-comment
700,ㅋㅋㅋㅋ 토크 밸런스 은근 잘 맞는듯 케미 좋네,망갈라,2022-02-03T11:29:42Z,14,main-comment
701,아니 줫나기다려지잖아 영철이나오네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,김선수,2022-02-06T20:29:30Z,0,main-comment
702,일권이형이랑 했어도 줘터졌겠네.. 일권이형은 운동 꾸준히했어서..ㅋㅋ,섭섭이,2022-02-07T12:58:22Z,0,main-comment
703,여기서 승진이 형이 자격이 되냐고 묻는 사람들 꼭 있을 텐데 쌈 겁나 못할 거라고 개소리하지 말라고 해 난 참고로 전주 토박이임 어렸을 때부터 지금까지 kcc 팬이어서 맨날 농구 보러 갔었음 그래서 승진이 형한테 싸인도 많이 받고 농구선수들이랑 사진도 정말 많이 찍음 2m 넘는 흑인형들보다 포스 있던 게 승진이 형임 머리 하나가 더 있음 내가 4년 전인가 승진이 형 마지막으로 봤을 떄 내 키가 176 정도? 진짜 대한민국 평균이지 근데 승진이 형 봤던 기억으로 다시 생각해 보니까 아 이 사람은 내가 무기를 쓰든 칼을 쓰든 총 없으면 이 사람은 나랑 반으로 접겠구나 라는 생각이 듬 절떄 못이 겨 복싱을 배워서 승진이형을 이긴다? 킥복싱? 무에타이? 주짓수? 지랄마 걍 못이겨 총이 필요함 이길라면,justin,2022-02-05T09:20:32Z,1,main-comment
704,와 너무좋아 ㅈㄴ 재미있다,인유,2022-02-05T13:28:39Z,0,main-comment
