,comment,author,date,like,type
117,윤기형 마지막 기어변속 진짜 감탄이 절로 나오네ㅋㅋㅋㅋㅋㅋㅋ,덕배,2022-02-11T16:07:02Z,0,main-comment
118,곽윤기 선수 아래 흘끗흘끗 쳐다보는게 웃겨서 그냥 재밌게 보고 있었는데 이리 역전을 잘하는 선수였다니.. 대단합니다!!,개인계정,2022-02-11T12:57:28Z,883,main-comment
119,자랑스러워요!! 역시 대한민국🇰🇷,연바,2022-02-12T02:59:29Z,0,main-comment
120,지금 다시 보니까 곽윤기 선수님이 다음 선수 밀어주는 타이밍이 정말 좋다고 생각함. 만약에 2등 선수랑 딱 붙어있는 경우에 곽윤기 선수님이 넘겨주면 먼저 치고 나갈 수 있어서 하나의 전략이랑 같을 것 같음,이윤서,2022-02-12T07:42:22Z,0,main-comment
121,아놬ㅋㅋ 곽윤기 선수 뒤로 쳐다보는거 그거 보고 진짜 웃겼는데 정말 대박.. 너무 잘해🥺,츄,2022-02-12T05:45:48Z,0,main-comment
122,곽윤기 심리전 미침 아웃코스 2번 위협적으로 시도해서 아웃코스만 마킹하게 한 사이에 인코스로 들어감 진짜 경험치가 넘사,tnrk dlfjf,2022-02-11T16:58:30Z,0,main-comment
123,곽윤기 존재 자체가 든든함이다.국대 모두 홧팅,세계로,2022-02-11T12:59:50Z,170,main-comment
124,진짜 넘 멋짐..!!!우리나라 선수들 최고,Eunbyeol Cho,2022-02-11T15:13:57Z,0,main-comment
125,곽윤기 그동안 금메달 못따는데 계속 나와서 인맥 빨인가 의구심도 들었는데 그냥 개잘타네... 멋지다. 꽉잡아윤기! 닉값 ㅎㄷㄷ 의심해서 죄송해요. 곽윤기 선수. 금메달이든 노메달이든 응원할게요.,팔팔it,2022-02-11T17:01:33Z,2,main-comment
126,우리 선수들 진짜 다들 잘했습니다👏🏾👏🏾👏🏾,루피와상디,2022-02-12T06:38:18Z,0,main-comment
127,아니 진짜 깝윤기시절이 언젠데 아직도 현역이야 설렁설렁하는 거 같은데 실력은 절대 그렇지 않아 진짜 미친 거 아니냐고ㅠㅠㅠ,라니,2022-02-12T11:51:13Z,1,main-comment
128,와 진짜 눈물난다ㅠㅠ  곽윤기님 진짜 최고!! 역시 실력이👍,여정이,2022-02-12T02:30:41Z,0,main-comment
129,와 곽윤기 순간 스피드 지리고 오지네요 예능꾼인줄 알았는데 역시 국대 클라스 👍,정마담,2022-02-11T15:19:58Z,1,main-comment
130,곽윤기선수님 추월 우앙~감동입니다<br>우리선수님들 자랑스럽습니다❤,토리묘맘,2022-02-11T18:05:45Z,0,main-comment
131,곽윤기 선수 경기하는 모습 오랫만에 보는데 전성기때의 한국 쇼트트랙을 다시 보는듯해서 감회가 새로웠네요 실력이 여전히 좋네요 부드럽고 쉬워 보입니다,GeonHui Choi,2022-02-11T22:22:57Z,0,main-comment
132,너무너무 고생 많으셨습니다 선수들~~👏👏👏,Jimin Seo,2022-02-12T04:23:46Z,0,main-comment
133,곽윤기 선수 들어오고 나서 가슴에 태극기 땅땅!! 존멋ㅠ,DAEUN CHO,2022-02-12T03:41:54Z,0,main-comment
134,곽윤기 가짜사나이에서 보고 참 괜찮다고 생각했던 사람중 한명인데 나이가 있음에도 아직까지 대표팀에 있는게 정말 대단한거 같아요. 경험은 무시못하는듯~,sunsun kim,2022-02-11T22:24:37Z,0,main-comment
135,진짜 멋지고 훌륭하다.가슴이 뭉클 합니다.,자유로운영혼,2022-02-12T11:38:54Z,0,main-comment
136,진짜 윤기선수님 경기 볼때마다 나도 모르게 든든해지는거 진짜 믿고보는 윤기선수님ㅠㅠㅜㅜㅠㅠ맏형으로써 같은 팀으로써 함께 해주셔서 너무 든든함 추월 진짜 너무 스무스하고 깔끔하고 군더더기 없이 쉬워보이게 하시는거 역시ㅠㅠㅜㅜ,네? 단종이요?,2022-02-11T15:00:10Z,474,main-comment
137,이번 베이징 쇼트트랙보면서 심장마비걸려 죽을듯   정말 심장 터질것같음 ㅋㅋㅋ,ji min,2022-02-11T15:13:29Z,1,main-comment
138,맨날 꽉잡아윤기만 보면서 곽윤기 허당미랑<br>유머러스한 부분만 봐왔었는데 진짜 너무 멋있는 선수시네요!! 인코스가 어쩜 저렇게 예술적인지...,송니,2022-02-11T18:42:26Z,0,main-comment
139,와~~~소름.👍👍감동.<br>자랑스럽습니다~<br>힘든시기에 대한민국의 저력을 보여주셔서 고맙습니다.,OK Kim,2022-02-12T10:00:14Z,0,main-comment
140,곽윤기선수 너무 대단합니다. 모든 선수들을 응원합니다~♡♡,한지예,2022-02-13T06:39:29Z,0,main-comment
141,와 곽윤기 선수님 진짜 잘하구 인간적으로도 성숙해 보이고 존경스럽다,안산트린다미어,2022-02-11T18:22:01Z,0,main-comment
142,역시 곽윤기선수~노력미와 경력..대단합니다^^ 우리나라대표주자 화팅합니다~~,최편순이,2022-02-11T15:39:23Z,0,main-comment
143,가짜사나이 나간게 그럼 현역일때 나간거구나..진짜 곽윤기 선수 진짜 배울께 많은 사람이구나 생각이 든다,Hoons,2022-02-12T04:07:16Z,1,main-comment
144,황대헌 곽윤기 시너지 너무좋다 진짜 미쳐.. 너무든든함,luce sicut stellae,2022-02-12T09:43:44Z,1,main-comment
145,이렇게 조마조마했던 적이 없던 것 같은데 곽윤기 선수 진짜 대단하네요 추월 대박... 인코스 철저히 막아준 다른 선수들도 넘 대단했어요 진짜 최고!!!! 마지막에 소리 질렀어요 꺅ㄱ,해왕성,2022-02-11T13:21:32Z,286,main-comment
146,역시 고수는 다르다<br>곽윤기 선수 진짜 멋있었어요 &gt;_&lt;,창선아 사랑해,2022-02-12T01:37:32Z,1,main-comment
147,곽윤기선수 진짜 최고! 쇼트트랙 그 자체!👍🏻👍🏻,홍기자의엔돌핀폴더,2022-02-11T15:36:13Z,0,main-comment
148,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=6m39s"">6:39</a>쯤에 황이 곽을 밀어줄 때 거의 사자의 울음소리를 냈다고 하네요. 그 에너지로 곽이 미친 듯이 달렸다고. 암튼 리더십들도 좋고 팀웍 좋은 거 정말 보기 좋다.",Sangmee Kim,2022-02-11T23:16:18Z,1,main-comment
149,와 곽윤기 추월 진짜 소름돋네...,김동욱,2022-02-11T16:34:38Z,0,main-comment
150,진짜 곽윤기 선수 너무 잘하더라 나이가 젊었다면 다른 종목도 잘했을 거라고 생각되는데 아쉽네요 남자 계주는 메달과 좀 거리가 멀었는데 이번에는 꼭 메달 땄으면 좋겠네요,안녕하세요,2022-02-11T15:21:47Z,0,main-comment
151,곽윤기 진심 인성부터 실력까지 너무 좋음,가니커스,2022-02-12T05:47:14Z,0,main-comment
152,곽윤기 선수 속도...소름돋음....와...,빛별,2022-02-11T22:27:11Z,0,main-comment
153,곽윤기선수님 정말 멋졋습니다<br>진짜  추월할때  정말  잘했습니다<br>우리나라선수님들 다 수고하셨습니다<br>결승에서도 잘하실거라 믿습니다!!!!!!!!!!!!😄😁🥰,한유주,2022-02-12T02:02:35Z,0,main-comment
154,외쳐 갓윤기 ㅠㅠㅠㅠ 2010벤쿠버 멤버가 12년이 지난 지금 까지도 에이스라니 ..... <br>다리사이로 뒷선수 위치 파악하는 능력까지 <br>달라도 뭔가 다르다 ....,Yuzyan,2022-02-11T13:38:10Z,160,main-comment
155,와..마직막 진짜지린다<br>우리나라선수들.. 와.....,푸힝,2022-02-11T17:07:12Z,1,main-comment
156,곽윤기 진짜 미쳤다 멋지다,민정 김,2022-02-11T18:19:07Z,0,main-comment
157,와 진짜 눈물날뻔했어요 곽윤기 선수 소름돋음 와 ㄷㄷㄷㄷ,당근이세요?,2022-02-12T03:11:57Z,0,main-comment
158,곽윤기 선수님 <br>아직도 현역이신지 몰랐어요 ㅠㅠ<br>금메달 꼭 가즈아❤️‍🔥❤️‍🔥❤️‍🔥,얄리얄리,2022-02-12T05:13:31Z,0,main-comment
159,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=6m44s"">6:44</a>분쯤 지나고 코너부분 빙질 ㅈㄴ 안 좋아져서 곽윤기 선수 약간 넘어질듯 하셔서 조마조마했는데 스뭌 라잌 버터처럼 추월해가지고 들어가는거 너무 멋있다<br>결승 진짜 빡셀 것 같은데 넘어지지않고 부상없이 잘 마무리했음 좋겠다",김써제,2022-02-11T14:25:40Z,585,main-comment
160,와 곽윤기 선수 본업하는거 개멋있어.. 개깐지나 ㅠㅠㅠㅠ 우리나라 선수들 최고 진짜..🔥👍,틴이,2022-02-11T17:36:49Z,0,main-comment
161,모두 잘 하셨습니다.<br>응원합니다.<br>화이팅 하세요.^^,소풍한우.이상국,2022-02-12T02:21:37Z,1,main-comment
162,곽윤기 선수님 믿고있었어요..!! 대한민국 국대팀 모두 파이팅 🤍,하연,2022-02-12T02:50:54Z,0,main-comment
163,곽윤기~~<br>나이땜에<br>체력을 걱정했는데~^^<br>방송을 넘 잘알아요<br>멋진 선수들~~~🎉🎉👍<br>선수들따라<br>내몸이 계속 빙글빙글🤣🤣<br>행복하게 해준선수들<br>감사합니다 👍👍,썬힐링,2022-02-11T15:58:12Z,0,main-comment
164,와 지렸다..... 이거지!!!! 와 개 미쳤다.... 곽윤기 선수 너무 멋있다 ㅠㅠㅠㅠㅠ 이게 쇼트트랙이지!!!!,din O,2022-02-11T13:50:25Z,20,main-comment
165,후반부 속도가 장난 아니네요. 미끄러질 정도의 빙판도 있음에도 다들 잘 버텼네요. 다들 멋져요. 곽윤기 선수가 2번의 역주를 해서 이름이 자주 언급되는 거였네요  멋진 레이스…<br>짜릿함,상큼샘물,2022-02-12T06:56:10Z,2,main-comment
166,젊은 패기 체력은 무시못하지만 곽윤기 노련함은 최고였다,김사랑,2022-02-11T18:15:25Z,1,main-comment
167,다시 대표될줄 몰랐는데 대단하다 윤기선수,huniri,2022-02-12T06:55:14Z,1,main-comment
168,자꾸보는데도<br>진짜 ~~~~눈물난디<br>감동. 다른선수들도<br>정말멋지다,송뿜뿜,2022-02-12T04:28:09Z,0,main-comment
169,"두고 두고 보고 싶은 경기, 쇼트트랙 매력을 한 번 더 알게 해준 경기 선수들 너무 멋지네요 ! 앞으로 남은 경기도 화이팅 ! 대한민국 국가대표 선수들 최고 !",양꿀,2022-02-11T12:49:28Z,319,main-comment
170,다들 멋지지만 곽윤기 진짜 레전드다 최고 ㅠㅠ,정뚱띠,2022-02-11T15:04:07Z,1,main-comment
171,곽윤기 내가왔다아!!! 세레머니까지 갓벽ㅋㅋㅋㅋ진짜 자랑스런 국대ㅠㅠ오래오래 함께해줘요!!!!!!!!,ᄏᄐᄅ,2022-02-12T13:37:49Z,0,main-comment
172,진짜 곽윤기 올림픽 금메달하나 획득했으면 좋겠다 ㅠㅠㅠㅠ,농부초보,2022-02-11T16:35:23Z,0,main-comment
173,곽윤기 진짜 미쳤다는 말밖에 안나온다. 에이스는 에이스네,초록매실,2022-02-11T16:04:16Z,1,main-comment
174,아 진짜 곽윤기 선수 약간 영화 국가대표에 최흥철 역할 느낌 나서 너무 좋음 ㅜㅜ 쇼트트랙 곽윤기 선수 시절 바탕으로 영화 만들어줬으면 ㅜㅜ,버팀목,2022-02-11T16:29:16Z,0,main-comment
175,곽윤기 너무좋고 대한민국 선수들 파이팅!!!!!,KJH,2022-02-11T16:47:46Z,1,main-comment
176,결과를 알고봐도 너무 떨렸어요ㅠㅠㅠㅠ너무 대단하세요👍👍👍👍👍👏👏👏👏,힝난이,2022-02-11T20:03:32Z,0,main-comment
177,다들 너무 잘하심.<br>화이팅!<br>금메달가자   :),재미도리,2022-02-11T21:28:04Z,0,main-comment
178,곽윤기 선수 진짜 너무 좋은 선수인 듯ㅜㅜ 후배들이랑도 잘 지내고 팬들이랑 소통도 많이 해주고 실력은 말해뭐해 너무 속시원하고 깔끔했던 레이스였다..이런 게 정당하게 올라가는 거지 중국 올림픽 자유이용권 너무 맞말ㅋㅋㅋ 모두 너무 수고했고 자랑스럽습니다! 결승도 화이팅!!,나야,2022-02-11T13:12:40Z,242,main-comment
179,"곽윤기, 김동욱, 황대헌, 이준서 선수들 모두 화이팅입니다!!",오코노미야키,2022-02-11T17:59:51Z,0,main-comment
180,곽윤기가 선배로 저렇게 잘 이끌어주니 후배들이 힘받지. 화이팅 화이팅!,선물이네,2022-02-11T20:35:33Z,0,main-comment
181,경기 보는데 실시간으로 구독자 쭉쭉 오르더라..곽윤기 선수 개멋있어..추월 겁나 잘해,ᄋᄌᄌ,2022-02-11T22:56:29Z,0,main-comment
182,우리대표팀. 너무 멋있네요<br>결승에서 부상없이 좋은결과 있길<br>기도할께요,감성줌마,2022-02-12T17:59:28Z,0,main-comment
183,이번에는 결승때..  좋은 결과 있기를... 수고 하셨어요. 선수분들..,난이누나,2022-02-12T06:22:21Z,0,main-comment
184,와... 곽윤기선수 미쳤다...... 추월을 2번이나 하네 근데 다리사이로 확인하는거 왜 귀엽죸ㅋㅋㅋㅋㅋ,lvtend,2022-02-11T18:29:58Z,0,main-comment
185,아진짜 꽉잡아 윤기 그자체…. 캐리력,문영광,2022-02-12T03:47:15Z,1,main-comment
186,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=4m10s"">4:10</a> 추월당할뻔한 상황<br><a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=5m02s"">5:02</a> 인코스추월1<br><a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=6m40s"">6:40</a> 인코스추월2<br><a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=8m48s"">8:48</a> 1등으로 골인해서 기쁜 유튜버",두부두부둡,2022-02-12T01:32:36Z,2,main-comment
187,앞에서 자석으로 당기듯이 훅 추월하시네.. 수고많으셨습니다!,준준,2022-02-11T16:55:36Z,1,main-comment
188,곽윤기 선수님 머리도 핑크색으로 물들이고 원피스 정상결전 용기의 영웅 코비 가 생각나네요 코비가 목숨걸고 용기있는 말한마디로 원피스 운명이 바뀐것처럼 곽윤기 선수님 마지막에 스퍼트 인코스 들어오는거 엄청 멋집니다 결승에서도 빛내서 금메달 꼭 얻을거에요!!,이호,2022-02-11T16:00:22Z,0,main-comment
189,와 갓윤기~♡<br>심잠쫄깃하네요<br>모두모두 수고하셨고 좋은모습 응원합니다.,꽃집사네양평일기,2022-02-11T17:05:45Z,0,main-comment
190,아니 곽윤기 유튜브 장난만 치는 줄 알았는데 ㅋㅋㅋㅋ 겁나 잘하는 선수였어!! ㅋㅋㅋ 만판에 어떻게 저런 스피드가 나오나 ㅎㅎㅎ 대박이네 ㅎㅎ,Stefan,2022-02-11T19:03:57Z,0,main-comment
191,마지막 곽윤기 선수 인코스 추월 진짜 미쳤음ㅠㅠㅠㅠㅠㅠㅠ 결승 진출 축하드립니다 너무 멋있었어요!!!,리안,2022-02-11T13:04:01Z,187,main-comment
192,곽윤기선수 이름은 들어봤는데 이런 괴물같은 선수였다니....스피드에 놀라고...인코스 추월할때 놀라고...세리머니에 놀라고 3번을 지렸다....;;;,신동화,2022-02-11T17:55:43Z,0,main-comment
193,와 진심 곽윤기 미쳤다ㅜㅜ 존나멋져ㅜㅜ 존나 심쿵함ㅜㅜ,하늘 하늘,2022-02-11T15:28:42Z,0,main-comment
194,곽윤기 미쳤다 너무 잘한다!👍👍👍,굳건해지자,2022-02-11T21:45:01Z,0,main-comment
195,곽윤기 선수 뒷선수 확인하는 모습 넘 시강이네요.😆😆😆😆😆넘 멋지다.우리 선수들😍😍,jy KIM,2022-02-12T02:26:13Z,0,main-comment
196,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=8m50s"">8:50</a>  1위로 들어오자마자 &quot;내가!!!! 내가!!!&quot; 하면서 세리머니 하는 거ㅋㅋㅋㅋㅋ 카메라는 또 왜 이렇게 잘 찾는 건지... 엔딩요정 핑크보이💗💗💗",이것저것,2022-02-11T13:33:04Z,326,main-comment
197,꽉잡아윤기 팬입니다. 명불허전.  성격도 밝으신거같고 실력또한 최고!,선,2022-02-11T15:11:09Z,1,main-comment
198,곽  ㅠㅠㅠㅠ 진짜 몇년 동안 대한민국한테 너무 감사합니다 ㅠㅠㅠ,혜민,2022-02-11T22:51:55Z,0,main-comment
199,윤기형님 진짜 너무 멋지고 대단했어요!!,uya H,2022-02-11T15:14:20Z,0,main-comment
200,진짜 심장 조마조마했다.......,구민규,2022-02-11T15:10:29Z,1,main-comment
201,"가짜사나이2 본 사람들은 곽윤기가 어떤 생각과 마음가짐으로 올림픽을 나갔는지 알겁니다. 아마 최고참으로서 대회의 무게감과 압박감을 분명히 짊어지고 있음에도 불구하고, 겉으로는 오히려 즐기는 것처럼 보여주고 있네요. 여러모로 좋은 선배이자 선수인듯 합니다. 좋은 결과로 마무리 짓길 진심으로 기원합니다.",칸쵸김밥,2022-02-11T13:35:47Z,31,main-comment
202,곽윤기 선수 맨날 웃기려고만 하더니 이번건 쫌 멋있었다,알콤이,2022-02-11T15:40:08Z,0,main-comment
203,역시 곽윤기 선수 입니다<br>정말 대단하십니다<br>우리 대한 민국 선수단 장하십니다~~끝까지 화이팅!!!!다치지않게,이재옥,2022-02-11T20:53:28Z,0,main-comment
204,이거 진짜 감탄에 감탄했다구요!!<br>계속 응원하면서 꽉잡아윤기!!!<br>막 이러면서ㅋㅋ,녹은,2022-02-12T07:52:04Z,1,main-comment
205,진짜 대에박! 유튜버가 아니라 한국 국대 맡형으로 진짜 멋지다!!!,따라쟁이아재,2022-02-11T19:17:33Z,0,main-comment
206,와...근데 곽윤기 선수 코너링이 다른 선수랑 다름...와...속도가 빠른데...코너링에서 잘함...<br>스피드 스케이팅도 잘 할 것 같은...,Benjamin Roi,2022-02-11T15:17:50Z,0,main-comment
207,이경기는 처음부터 끝까지 다봐야됨 개지린다.,리부르스,2022-02-12T00:28:06Z,0,main-comment
208,멋있어요 우리선수들 모두 다 멋있고 너무 수고했어요 몇번을 돌려보네요,에이드,2022-02-11T15:53:21Z,1,main-comment
209,우와...곽윤기 진짜 멋있고 잘한다👍👍👍,류재웅,2022-02-11T15:43:18Z,0,main-comment
210,더 깔끔하게 하신다고 한 약속 우리 관중은 여기서 더 어떻게 깔끔하게 할까 마음 졸였습니다 그걸 직접 몸소 보여준 황대헌 선수 정말 수고 많이 하셨습니다! 대한민국의 자랑이고 희망이자 힘입니다! 시원하고 후련한 경기 정말 인상깊게 잘 봤어요 감사드립니다! 국뽕이 차오른다~~ 태극기 펄럭~,PhanTom 팬텀,2022-02-11T13:09:17Z,96,main-comment
